,sample,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,treatment-group,time-point-day
20T1,20T1,0.328269228565508,-0.188387687463726,-0.350849985846794,-0.284050380088871,0.336702958759274,0.29642046309717,0.0715730265678969,-0.0835891112426866,-0.0152128238372858,-0.243482829191293,0.110026006261326,0.0155374764712156,0.0746411761420279,-0.0260166207317277,0.0295392789323193,-0.0796753777835768,-0.0180801553306631,-0.0216530047941377,0.0126694823661794,0.000269498770235996,0.0737123506409538,-0.0180547266870314,-0.0527940302193538,0.0219978293452703,-0.0236948622869014,0.0415745673386396,-0.014717040275012,0.0126878319162849,0.000548653826170722,0.0422927402555027,-0.00885423358807924,0.0149078520561746,-0.0717163076853388,0.00754860496204429,-0.00789678001761023,-0.0440808688735811,-0.00103305200950345,-0.0347056397716246,-0.00262905348769762,0.0167799651721738,0.0629443399752924,-0.0231800669909257,-0.0224687099056559,-0.00306980475433366,0.0232182856677716,-0.00208912328185088,-0.000157058796066074,0.00571544739656836,0.0154506029656338,0.0205808610347546,-0.0177723421405521,0.00575482656093504,0.0162974224396282,0.00732272708619732,0.0117021670991326,0.000795728959930282,-0.00728404203638829,0.00404256116566324,-0.00368481175477661,-0.00493267585772985,-0.00667108560621366,-0.000639482662531418,0.0054950689190095,-0.00959270232195571,-0.000632760220820776,0.0143732352156855,-0.00156682685618765,0.00438615943774897,0.00293182099452263,-0.00999637244723483,0.00551865944271376,0.00445188435796055,0.00879266619190002,0.000770833432455201,-0.00489822220966515,0.00372020152768685,-0.00262916928276969,0.00686439600674466,0.00260544323203866,0.00109245738838766,0.00121341788795752,0.0057003086169263,-0.00501231113892313,0.00429320706215323,0.00358183359916332,-0.00423092919988858,-0.000247363247646874,-0.00278629467505121,-0.00116188471529932,-0.00057512530261642,0.000889203373685778,0.000779614145354007,WT,1
1T2,1T2,-0.194098066582087,0.143049279290657,0.0444752916011988,-0.168226298490186,-0.113897873985475,-0.0094008807626554,0.0318627396771108,-0.0575496916242963,0.0982906366820424,-0.0294009595851848,-0.00448543049358824,0.0440344246622006,0.00306884896419361,0.0370967664566544,-0.0259124588631622,0.0438076067809713,-0.0229841952513103,0.0143856332333682,0.0367998675160741,0.0467749750749668,-0.0197443157209042,-0.0499098217769312,0.0062042107237217,0.01494197885939,0.013777435383385,-0.00611133811746139,-0.0317007703436878,-0.0240551629044865,0.0234167400494343,-0.00672740200711303,-0.00890314594634002,-0.042132519329814,0.00309976448311743,-0.00298213962831114,0.0194243437752968,0.00870867218277219,0.0320764653181013,-0.0682743351792299,-0.0106349707108419,0.033708837456908,-0.0103115047044446,0.0223780390802534,-0.0823925243480553,0.0292202670718815,0.0235141712219413,0.00339036331476824,-0.0146326681186127,0.000892720941349755,-0.00201309657136264,0.0196397581779791,0.0214610791612145,0.0173878120767843,0.0184347433468373,-0.00873304364219582,0.0473633558253282,0.012638699049036,-0.029007688581818,-0.0103921972126249,0.0218614068363901,-0.0122695804341464,0.00337975125846275,-0.0267187538547076,-0.0092809335662792,0.0144127175628782,0.0226355182191511,0.00561590504773617,-0.00489576931302272,-0.017584925851058,0.0158516977800671,0.00563718103798889,-0.00458731042548144,-0.00105770128910788,0.00388142415672286,0.00527721272808654,0.014629320306815,0.0041499034442122,0.0194487499542319,0.002353277906942,-0.00514200926156205,-0.0017646815694072,-0.00431072641620697,-0.0085996971288933,0.00539018133394635,0.00159584549341675,-0.00782598321634594,-0.0132078706502191,-0.00108488830797518,0.00858333484857489,0.00448743615995806,-0.00201828044325648,-0.00429542005574663,0.00289045105367199,spTEM1,2
2T2,2T2,-0.198614875045119,0.238678824069684,-0.0528216335861848,-0.0217403679630323,-0.0314218870012706,0.00409660800254956,0.0182196970886512,-0.11295422920475,0.0477602460554208,0.0156633540162114,0.00100063093767998,0.0582736610612755,-0.0227122650011081,0.0269616211584952,-0.0338192063688663,0.00233328071932994,0.0225408011502587,-0.0256027723561726,-0.0745667293573247,-0.025572824751477,-0.0153138912866425,-0.0808172107031042,-0.0161659471127988,-0.0198511873238989,0.0248351395849212,0.0119471439630815,0.00944463468146131,0.0110829138203624,0.0150085067597183,-0.00327195697809329,0.0406104842155811,0.0240135785415862,0.0258418855489601,0.0364887693667168,0.0101049688359673,0.0294926141221304,0.0117792273716327,-0.00881233214288508,0.0234622870542175,0.0357385641120046,0.0330007236189806,-0.032710183417496,-0.027256284640161,0.0108870528299134,0.0139404663558125,-0.00178812766871477,-0.0277314474277715,-0.013203165262628,-0.0143917046546213,0.00673882186005561,-0.0196027204010848,-0.0173697287390783,0.00501830247723373,0.00724624425592747,0.00397353821493946,0.0112208178066866,-0.00424056760335504,0.0454881778744983,-0.00640597111909754,0.016365671790169,-0.0158574605804578,-0.000826177311883789,-0.00259818872267041,0.0141702823131743,0.0153381818161038,0.00135248948018125,-0.0047413545379587,-0.00827577567332668,0.000221604036079378,0.00441485237585564,0.0218063269345496,0.000162739203321275,-0.000506203395443017,-0.0166676456291711,-0.00519045308177839,-0.00482875120580481,-0.00617434710290074,0.0146467763731344,0.0185250846217391,0.0157851407168901,0.0102397279930103,0.0202304880531095,-0.00773718020847468,-0.000415650443471458,-0.00348925601420985,0.00179874043833532,-0.00391330563279575,0.0031003969121361,0.000961525344053543,7.40153991692969e-05,-0.00387538226948968,0.00490335524358654,spTEM1,2
3T2,3T2,-0.241502881757183,0.138106372189821,-0.0226248194838475,-0.0278300301334181,-0.0494655985355011,0.0166587035219401,0.0271667353384841,-0.154511669956018,0.0206290733757469,0.00685162407539918,-0.00259306414449469,0.0611439123818831,0.00136461778318467,0.0504782781705842,-0.0436846505254349,0.0637173538681345,0.039295694818908,-0.0805584106359147,0.0162024194442611,-0.00330967371497608,0.041800749097683,-0.00755820051229795,0.0191726852839013,0.0517765961587971,-0.0661024075389461,0.0492814998910133,-0.0137984169187877,-0.00152237853198942,0.0152949854267504,0.0185700512999407,0.011537026849215,0.032332260358495,0.00524608323542768,0.0270772295189772,-0.00422816721160149,0.018312642577146,0.0247440570063731,-0.0325165647889476,-0.00439860465047578,-0.00572962962824679,0.0111518841607826,0.0202685275771861,0.00593176228278708,0.0159334100358166,-0.0151466594852557,-0.0227014346423606,0.00515760807559487,-0.00695725140234479,-0.0479423377911177,-0.0264115174905703,0.0255076980269809,0.00211879714217516,0.0097772246822795,0.00275830089470291,-0.0202932226455364,0.00361428615244814,0.00534522697544844,-0.0302804474560861,0.02854201623499,-0.0167632734401563,0.00237972462533634,-0.0031509615962154,-0.00337097903066608,-0.00278782387059582,-0.00280945263453227,-0.00376188187329348,-0.00338460631803325,-0.00523184924394457,-0.0103014994044622,-0.0109766153220295,0.0200662356886668,0.00750101474696784,0.00233459542798046,0.0117853449230942,0.0182109592890638,-0.0108067398547846,0.0268582115972198,0.00896076905809008,-0.0271904778187432,0.00496244786427612,-0.0151278610723862,0.00266948005104217,0.00443353683645608,-0.00548780317103333,0.00621523027451632,0.00399433985909404,-0.00568927882797984,-0.0064033362345099,0.00153367273523825,0.00429443854514249,0.00278077103664511,0.00114795657666224,spTEM1,2
4T2,4T2,-0.181789517024212,0.232511341052124,0.00956866762997168,-0.158471949974948,-0.104259442995462,0.0385207916658932,-0.0158279269916185,-0.0764565445750666,-0.0206477583568442,-0.0328290161267244,0.00472483667553385,0.00542950242222219,0.0600987951089174,-0.0413932617598649,-0.0322587419625143,0.0686766187037777,0.000564968183573325,-0.0291731681034133,0.0144019694121838,-0.0474816497184598,-0.0302650382231789,0.00305611716439035,-0.00849264964750131,-0.0203245619832707,0.0250454259624474,-0.0297937597398296,0.0297924227955786,-0.0202640558675445,0.00974881762874146,0.00743277903744898,0.00392364497464847,-0.0300853929291308,0.0248536432866448,0.0205490933747398,-0.00952571861761786,-0.0167588432057232,-0.053759746086291,0.0457835972788643,-0.010119128365516,-0.006696846208343,-0.00618402579056576,0.00117083728202967,-0.0120895340947528,-0.0211206168173922,-0.00525448041133376,0.0117186857959143,0.0070027759043442,0.00648283913422809,-0.0191799252055732,-0.00531843184579069,-0.0188491511395498,-0.0193798105229264,0.0186969464082692,0.00549366433626165,0.0244901476992292,-0.0248474112303656,-0.00299811858829792,-0.0198493187072732,0.0271623639846384,-0.0182207693577785,-0.0130474703485719,0.0167904414760173,0.0142192185360582,0.0145165002943843,0.0266376726989933,-0.0143443445922598,-0.0177160178903746,-0.0153291875625803,0.0219982233358859,-0.0171149847756209,0.0187956910604177,0.0202317741458264,0.00538727049923906,-0.00921422561029418,0.00166579319794383,-0.00351236918762732,0.000204400147416623,-0.00505026520795902,0.0103345630578561,0.00594688302946843,0.013401160744949,-0.015436599507657,0.0122391113291067,0.00111535432462896,0.0031911605355795,0.0077701388183647,-0.00889700626558673,-0.00275394631926595,-0.00807164168430481,0.00131243364650873,-9.19886877678644e-05,-0.000380873265313538,spTEM1,2
5T2,5T2,-0.196251599200249,0.240065970463729,-0.0411104071829961,-0.0582054819742045,-0.0382203579369437,-0.000639951078447845,-0.00459820995143511,-0.112749783072138,0.0107378490359694,-0.0284349370448308,-0.0187795301810341,0.024199398147298,-0.00279237691659904,-0.0151978077802877,-0.0164055551710816,0.0118931679951835,0.0221712135507097,-0.0615733828691146,-0.0807944829869676,-0.0172796496868805,-0.0143549386144245,-0.0357971655711206,-0.0101195062367312,-0.0285660915856358,0.004291716430211,-0.0177097249542077,-0.00450830179703712,-0.00527819137179711,-0.0383804523268884,-0.0290464163687322,0.0151884227472413,0.0057925698787108,-0.00821873338456635,0.0158055961032755,0.0274841907783881,0.0348632334122736,-0.012276880510149,-0.0237471538843717,0.00592004737013354,-0.00814773685859053,-0.0142658191805068,0.00299451052374696,-0.0110566737145871,0.00217716676478973,0.00498142904811589,0.0239539463319604,0.0201322859608536,-0.0190606543616484,-0.00551347469683726,0.0169370248537551,0.012267727670219,0.00613927322346113,-0.030528011042669,0.00431186406183177,0.0267049683083713,0.0217500303900294,0.0119784971066612,-0.0225000406226679,-0.0225293876084954,0.0159923597942371,0.00849850662554126,0.0343876834261857,-0.0243284781337232,0.00410586734987221,-0.0192928447938317,-0.0106794564244779,0.00507661221213355,-0.00650767196962152,0.0111510342700907,0.00516428622019133,-0.0129947335715808,-0.02114222909232,0.0112177719314846,0.00853201407224695,-0.0026352000291088,-0.0102544790016094,0.00584403606801657,-0.00149867943334763,-0.00258531140433429,0.00357665754417124,-0.00440940637600259,0.00287621272700214,0.00588589633763136,0.0132290701775673,-0.00961996507825637,-0.012909374295299,0.00521285961170109,-0.00828187185874113,0.0132894114054248,0.00344885480540096,0.00950163978560036,-0.000656426770380476,spTEM1,2
6T2,6T2,-0.191818581873915,0.22483712657738,-0.0586311476766954,-0.0212601683664064,-0.00562190062102954,-0.0331638509207925,-0.0191276253083913,-0.121216254811122,0.047081449567029,-7.79174575656561e-06,-0.00569876564541128,0.0524704234070235,-0.0644436360316153,0.0400086357375723,0.0156934982551235,-0.0220181925642809,0.017339524382665,-0.0563927409267497,-0.0759410832735354,0.0055510263061246,0.00705668247568604,-0.025107720632305,-0.0144240519519545,-0.042168998012028,-0.000976868386616679,0.0432698699312305,0.010614059460963,-0.0169015939212872,0.00640398077252292,-0.0348088815052791,-0.00031457211027158,0.012338240555524,-0.0196277244420175,0.0132606521802125,-0.0236379923462333,0.0218795131727148,0.00761836573125114,-0.0013927832952583,0.0217572047767165,0.0174178563641164,-0.0215088411738301,-0.00563091014883203,-0.0054210522343498,0.03668489854704,-0.00404142915637284,-0.0107689909917105,0.00337309596690867,0.0182710008178447,0.0134711721643815,0.01610670702083,0.042871238721703,0.0244425093645979,0.00102587232565804,-0.00373086090508678,-0.0305012813285996,0.0035591251285521,-0.0446305318283737,0.00632339701175019,0.00328340767401857,-0.0111163878482295,-0.0286594894363657,0.0269530302455487,-0.000171062191396174,-0.0125651608182118,-0.00710033988675857,0.00990942235209648,0.00851384574649711,-0.0245380651245937,0.0068348016297267,-0.00706301063120615,0.00137656555859565,0.00193683938956047,-0.00830160403528224,-0.00808824184825958,0.0124892403659737,0.00992076548944008,-0.0130165436184944,-0.014450780196903,0.00336597901451916,-0.00831899220983862,0.0134840185305445,0.000700693692267089,0.00949760120205623,-0.0125695315886593,0.000152511407615658,-0.00512518804580976,-0.00232719316768928,0.00203798412645736,-0.00951340076485988,0.00273828299110701,0.000452519656089144,-0.00350292262403631,spTEM1,2
7T2,7T2,-0.187516110430524,0.159976088503819,0.0445335769741419,-0.187079053555252,-0.119156894938503,-0.000263176981825522,0.0526230202509172,-0.0648648279540951,0.0803574616031934,-0.0394179195423622,-0.0288697743480632,-0.0106489034895518,0.0073604760081711,-0.00506456249020988,0.0197614576529412,0.0367482926944646,-0.00898962516335746,0.0347339808957589,0.0480515076368012,0.0417927995649446,-0.00944573973354755,-0.0334853655234701,0.012163523596178,-0.0094503849640811,0.0171231401157593,0.0324057042875462,-0.0297109584202154,-0.0202129899632298,-0.0183184451338991,-0.0761675183003134,0.00147541423479873,0.0231344562146776,0.0180094741232275,0.0178160043233544,-0.0204604006353972,-0.0077371150170407,-0.0300645370356099,-0.020490570355561,0.0143688983295151,-0.00390285302325675,-0.00571602538707209,0.0279858102359591,-0.0135899955942336,-0.00323459056854451,-0.0116761055698497,0.0117219979421587,0.00593176599810181,-0.0212921350883081,0.0211550488092573,0.0388221146367581,-0.0292418403446576,-0.00742129789991636,-0.0153386909865412,0.0190413383536217,0.0169440969213143,-0.00239325806620187,0.0230593261217789,-0.0174252531706013,-0.0115684197532113,0.0167001319087942,0.0285049955152523,0.0313728790335717,0.0132030411713222,0.00538267687995438,-0.0212208771600548,0.00930149822843204,0.0238334813233198,0.0036662199841632,-0.0257614240871928,-0.0198421081885315,-0.0215016096080994,0.032825074353215,0.00240909724668231,0.00711395011040741,-0.0243334888098077,-0.0108409716252606,-0.0139942779956756,0.0106772664463892,0.00840999329535629,0.0147686615465049,-0.00642673249137164,0.000530872767674002,0.00105922572167118,-0.0104400021604943,0.00175504909941045,0.0038307104414604,-0.000290241213900615,6.09092469856996e-05,-0.00567641970369595,-0.00442176325328529,0.000700939217074924,-0.00152940990663712,spTEM1,2
8T2,8T2,-0.182542962674584,0.197533277876297,-0.0458425189038157,-0.146502260621929,-0.0112824618474217,-0.124156139938547,0.0866174804531564,0.0458884106997778,0.0790601102076477,-0.0309618361999795,0.0464160320155022,-0.118372219320097,0.0197014462195756,-0.0198368477320996,0.0207218616877513,0.0474202767511713,-0.0195776925271014,0.0175289870358235,-0.00866186873540648,-0.031283713882474,-0.0282889076737754,-0.0380034790453266,-0.0569044647604215,0.0397063187041216,-0.0493441328901086,0.0186064478261343,0.0495012450424324,-0.0319234426711887,-0.0129212561473657,0.0706395822705595,0.0112808690445823,-0.0134044121463052,-0.00978708814833674,-0.0149169507534458,-0.0476600751259774,-0.0133494889370584,0.0224297865553848,0.0319643497604176,0.00047201443587233,0.0588416722915907,0.0201472297733957,-0.00291203261523253,0.0386736108018261,0.0300401498173,-0.0383596181196789,-0.0124914502760608,-0.0287263941157431,0.0112626132859518,0.00731692872620725,-0.0482817127264188,-0.00371606614162742,0.00157323200075307,0.0165802134263391,0.00277789742761998,-0.0224406868681868,0.00934901483345977,0.0491735519993756,0.000324929403462367,-0.0270541549948963,-0.0225239726468036,0.0115558781637869,-0.0168762423546349,-0.0213186311271515,0.0240966092869879,-0.0145991315230553,0.00362304234983926,0.022938441933581,-0.0194013458872493,0.0134211918682601,0.00447904923122914,-0.0108562532684832,-0.0250640495170233,-0.0147236689458337,-0.0309909068777171,-0.00863055862188936,0.0151386625917023,0.0040262093379817,0.00998984224431392,-0.00483767604307474,0.00576469957521381,0.0131992049675767,-0.00137209840008163,0.01239264450223,0.00489513024426172,-0.00766654400459085,-0.000451063005489389,0.00798025340132209,-0.00733638423734308,-0.000464353529311549,0.00480345290443368,-0.00205953045961539,-2.69848656691468e-05,spTEM1,2
10T2,10T2,-0.155543758059595,0.276355957459989,-0.00435306629537455,-0.0955676271095143,-0.0507832680735432,0.000121034532800286,0.000851817857498216,-0.0508850185791201,0.00365375323347198,-0.00522691499181697,-0.014717415302612,-0.00135800732565768,0.0159479817891436,-0.018987297326103,0.0116816532319509,0.0233790207599308,-0.0121965839175343,-0.0523808883408388,0.00710917533096468,0.0169278071062541,-0.00586556147145687,-0.0176840643539273,0.0424497793761351,-0.0399955814914026,-0.00142397075602883,-0.0135941044746634,-0.00432927919617985,-0.0438226053229743,-0.0356906491821276,0.0273843878843971,-0.0338715920093249,-0.055824676238503,-0.0398379547571811,0.022100264472758,-0.0143630882293793,0.00735417435751483,-0.00532325606861337,0.0200683660486447,-0.0427986863984377,0.00248285643155053,0.0240471336540278,-0.0075782373790901,0.00395839369702563,0.0104778226951316,-0.0124679517252324,-0.0197166942923504,0.000490003317658337,-0.0106220411153689,-0.0146423398825782,-0.00790660285551,0.00633712854194883,-0.0395256834350792,-0.00912416272131076,0.0363442738109313,-0.0173326867036601,-0.00868759710563105,-0.0260705240842984,-0.00857680209383347,0.0140501752231419,-0.00753012989716457,-0.00927621601861717,-0.0239567935022321,-0.0212352029164254,-0.0122242007279098,0.00126081713370787,-0.0307799298076122,-0.01646479024077,0.000193836668052731,-0.0306584660764284,-0.00468252019919873,0.0139626736882526,0.00713899290290428,-0.0188592948097606,-0.0101175680128365,0.00805102833075263,0.00232043788349713,0.000278058639188608,0.0198303025061047,0.00814028152230165,0.00119188444001191,-0.00921426970426717,-0.00777350347989523,-0.00830197760876579,0.0033259496310505,0.00740579061090699,-0.000189251592194417,0.00666714814299532,0.000438138962888513,-0.00244585208995008,-0.0178908740693524,0.0022894547392276,0.000659676701272103,spTEM1,2
11T2,11T2,0.494244471642465,0.0794747041453376,0.257017110205777,-0.0572102923142612,0.0291026519654576,-0.0246833297207027,-0.0385317987785082,-0.0187430497961976,-0.0261548652925104,-0.0423423070846127,0.0218462623369382,-0.00223783573708305,-0.123141324189042,-0.106319833966852,0.00334048851657754,0.0346715240948592,0.0215136751486046,0.00185714452628827,0.0483728735095896,0.010492814784941,0.00881345946602706,0.0472502369915404,-0.0243997699508865,-0.0242938143369902,-0.0320277689534192,-0.0254386199328554,0.00800818947237487,-0.0282035804087383,-0.0322864760177063,0.00137174245446781,0.0170592570100593,-0.0138780967540491,-0.0322588839937114,0.0315239931940984,0.0231511617685041,0.0184906778765153,-0.0173174515285461,0.0298581059365369,0.0223773929578693,-0.0191389990218778,0.0351807093633043,-0.0260715017483842,-0.0146751533395114,0.00947211473095579,0.0100994348193899,0.0270415240331951,0.0343967153193742,-0.00874657664593228,0.0120614003371323,0.0210909034384126,0.00553519538518414,-0.0225884561848463,-0.016142548312085,0.00710564410106962,0.00725332733244791,0.00780315879228816,-0.00660917313014737,-0.035858714520772,-0.00753902198026634,0.00892076835482561,0.0218561609954697,-0.0119382767560454,0.000547935234829462,0.00762848629499411,-0.00806404490860576,0.00670734217009108,-0.0124005266189554,-0.00445608969072209,-0.0171080229535307,0.00855754531382238,0.0129486114195961,-0.0154470411719981,-0.00160835437114263,-0.0062513154166209,0.00819435311203466,0.000847905638269519,0.0105048796331519,-0.00898379369918185,-0.0055975453515385,-0.00364411652389408,-0.0118931925558073,-0.0039629476070188,-0.000552675776716914,-0.00465367638001079,-0.000296558298082987,-0.000457232710749642,-0.000894392513086048,-0.00294539445001788,-0.00460494474710262,-0.00125186390834753,-0.00328878108511894,-0.000480069055516117,WT,2
12T2,12T2,0.645086173884738,-0.0831364567753317,0.0271420446278684,0.0530558747054634,0.0679556199358951,-0.0950498902147537,0.0288128375463001,-0.164888884294203,-0.0365138725575796,-0.0190693959493967,0.0388585211225958,-0.110449353182295,0.096052214640472,0.0323591516973854,-0.05449246575643,-0.0183576038162555,-0.0375791459101913,0.0454156807031153,-0.0153865490062309,0.0030518011047,-0.0530946810838289,-0.0388744728665487,0.0723433909182922,-0.0198832622594963,0.02002695389786,0.0336080827939834,-0.0273020935463693,0.00183566793841926,0.051816112119713,0.021763548554269,-0.0529225171410046,0.0195072845014283,0.00253249799458243,0.0171277416344575,-0.0112320989516634,0.00076323996359152,-0.0366492425649287,-0.00178059215177377,-0.0278170455700362,0.02639901537394,0.0142079885677854,-0.00439256854452402,-0.00331681141102651,0.0158505136864532,0.0234737298925373,-0.00465973096080044,-0.0170147664015212,0.00304683086974552,-0.00342382441802341,0.022576680978362,-0.000740584131501383,-0.00221995231176322,0.010080774591349,-0.00977431004920797,-0.018759498663463,0.021638763155911,0.00271775212869485,-0.0153728172116012,-0.0122139296496706,0.014115266757799,-0.00736486947060976,-0.00867560268061583,-0.00571597292202377,-0.00343622271842178,-0.00979989704552994,0.0109169319539053,-0.00840380832827296,-0.00775425848615054,-0.00291679696760443,-0.00883811879841656,9.128491938881e-05,-0.0110090442912246,0.010370329688892,-0.00268654326108112,0.00594798548229991,0.00645862469313537,-0.00917179817237636,-0.00255392054799209,-0.00714819700254371,-0.00728109753710829,-0.00630075996848428,0.00571597046461545,0.0104257397996494,-0.005291531685244,-0.00548766582060475,0.00252165058395308,-0.00321259436877345,-0.00275831563710808,0.000624021403062152,-0.000806535516829489,-0.00231878647767743,-0.000330508250499993,WT,2
13T2,13T2,0.627367250394314,-0.0958740411270085,0.0770023141988657,0.100131073891251,0.134045249660524,0.00354565627472546,0.0326761820033095,-0.0402499744560224,0.0212663610655669,-0.040529517452899,-0.0471729877686675,-0.00412781562250049,-0.00875387750770058,0.0427401986130228,-0.0220279889122718,0.0328568607050251,-0.00175864550723397,-0.00237176328326068,-0.0211151189868409,0.00427056570591286,0.00309531548095382,0.0674773359901672,-0.0125426261605254,0.0131227506945052,-0.0188575699055454,0.0014580392591068,-0.0134729127208275,0.014369077239471,-0.00710724849971284,-0.0153230244459931,0.00651499817486693,-0.00803113848808141,0.00658754710805386,0.00639581866212678,-0.0132294875946386,0.0314718803636992,0.00845109112452885,0.00862608656787727,-0.00789356823549946,0.00497723533866479,-0.0169588893313022,-0.00144569266225699,-0.0271939928764613,-0.0131197270283391,0.0169560151183624,-0.0317985698627508,-0.00947476272177138,0.0191953264750625,0.0218973114295444,-0.0317431576012254,0.0088196424901112,0.0123108078751972,0.0186964203538086,-0.00161792793933255,-0.00358831961681811,-0.00423328409214373,-0.0236673346028653,0.0069800438731743,0.0142393190299099,0.0157169036017617,0.0148279034510213,0.00762576337147074,-0.00935821815283949,0.00506937669747472,-0.0151343192787951,-0.00525949706151407,0.00146347398671176,0.0183415727994489,0.0252758047376825,0.0132563456104228,0.00419258363520763,0.0137057761935113,-0.00307812153664782,-0.0166204701101582,-0.00301016874091415,0.00451716693152993,-0.0178059822935429,0.00203681920088361,-0.0068362728715681,-0.010576173074445,-0.0128467288223798,0.0117386368484961,0.0107031722099914,0.00759555168758368,-0.00999513106766205,0.00865877520490723,0.000136262699861851,-0.00200253910511168,-0.00365466698950078,-0.00517042130798563,-0.000990216486458164,-0.00376597725776968,WT,2
14T2,14T2,0.620184297633075,-0.137658963456521,-0.123461002791326,0.10423176713687,-0.0219188704638191,-0.0416306735035094,0.00341209198878135,-0.0551270230730645,0.0472553567682942,0.062131931828402,-0.129408028361955,-0.0570389668630222,0.107160784269967,0.0422089999468668,-0.0133155039069539,0.0754618530230328,-0.0326826857243454,-0.0360747790640562,-0.0346312771538728,0.00712908543342374,0.0279153733501379,-0.000317928447539527,-0.00117953903331099,0.0342733359047514,0.00691567674886807,-0.00834490381532693,-0.0308432757276964,0.0560836302425099,-0.00498925096055122,0.00150690071727015,-0.0332002630377222,-0.0260887475258789,0.009162213112463,0.00710724009623521,-0.0228668143072319,0.00465396470861766,-0.0169611701456163,0.00565563149759556,-0.0394224848977567,0.0089302245032669,0.00287291797435719,-0.0236450265788262,0.00186822683257247,0.0140343362602697,0.0260725573197259,-0.0210160267189514,-0.00733070565249848,0.0176417021528903,0.0134313382036668,-0.0255179092992676,0.0102926054695061,0.0097358316922323,-0.00107808673529964,0.0229198637530766,0.0200046412470792,-0.0150732792561554,-0.00909016671760584,0.0159831389095921,-0.0225618984094263,0.00128547457412705,-0.0255478392779626,0.0200885757332029,0.0221706919819361,0.00460729314363518,-0.00120928337708022,0.01335559524716,0.000129803732472099,0.00219519938564676,-0.00766432630102072,-0.00809671619031251,-0.00758721380512372,0.00737748189721977,-0.00993524038734832,0.00970726431764979,0.00970060941049215,-0.0043787741919828,0.00479585918612515,-0.00409486079498106,0.00404275627089595,0.00130216909518828,0.00128119110446571,-0.00547427100863484,-0.00622251863576709,-0.00558970715942951,0.00940121059837511,-0.00415885330874939,0.00692819758724463,0.00221879023811179,0.0011260576540796,0.00527772697100569,0.000855386976415759,0.00183791039119589,WT,2
15T2,15T2,0.549883191480693,0.0560598650753757,0.179235980020777,-0.0172196660190859,-0.0196225893735718,-0.0275405006259222,-0.00883331893194472,-0.0534576448260963,-0.0186049180198962,-0.0370032396947031,0.0568838541591982,-0.0274547435986252,-0.0591846601219967,0.0289328901795785,-0.0187835278606828,-0.041156770217495,-0.0382169439317822,-0.0139857691989498,-0.00508743960463739,0.0491185863425719,0.0641753009182749,-0.0104018674487673,0.00943383263774486,0.0439795635254201,0.0253791749394328,-0.00319419169817635,0.00373131429739052,0.0605968093027679,0.0116274019107147,0.00318882669831239,-0.0367786973006992,0.00813316978692869,-0.0373540642192875,-0.0172551255637911,0.00729015247322481,-0.00227163835108349,0.0245161674481114,-0.0397000969387659,-0.0213313033210856,0.0108489400061082,0.00993818295150498,0.0366531680647493,-0.0120026428559748,0.00592986501991937,-0.0154718846858976,0.00247421703018246,-4.20744997679632e-05,0.0387161486917572,0.024621589670208,-0.000206898877714271,0.00827399981518309,0.000616978949130423,0.0107641459339727,-0.0239121474601536,0.00501319305183574,0.0054236846451202,-0.0313609160118651,0.00459652524450293,-0.0026982409021847,0.00195181436987829,0.0156869903386295,0.0154433860666684,-0.0209903407164763,-0.00600486757936923,0.00368168327499432,-0.0206665599639279,0.00982263935053397,0.0187581266591162,0.0237152020520615,0.0090036038943846,-0.0045667197250487,-0.000224754346702306,0.00063044305743108,-0.00102879952837895,-0.0126855483574252,0.0065250638456808,0.00119884490399259,-0.011761962290016,0.0110673352755443,-0.00855266973827458,0.00260569597550188,0.00509733868226226,-0.0105246678056177,0.00750207449927116,-0.000873808952407075,-0.00429403040704507,0.00424642250428241,0.00263824592204647,-0.00389772821559991,-0.000990162753816311,-0.00244441252226995,0.00170929398932901,WT,2
